MINISTERIO DE DEFENSA NACIONAL,,,,,,,,,,,,,
POLICÍA NACIONAL,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
DIRECCIÓN DE INVESTIGACIÓN CRIMINAL E INTERPOL,,,,,,,,,,,,,
SECUESTRO,,,,,,,,,,,,,
PERÍODO  DEL 01 DE ENERO AL 31 DE DICIEMBRE AÑOS 2010-2016,,,,,,,,,,,,,
DIVIPOLA,DEPARTAMENTO POLÍTICO,MUNICIPIO_HECHO,MES,GENERO,EDAD,CLASE_EMPLEADO,2010,2011,2012,2013,2014,2015,2016
54245,NORTE DE SANTANDER,EL CARMEN,feb,MASCULINO,44,EMPLEADO PARTICULAR,0,0,0,0,2,0,0
54245,NORTE DE SANTANDER,EL CARMEN,sep,MASCULINO,16,ESTUDIANTE,0,0,0,0,0,1,0
54250,NORTE DE SANTANDER,EL TARRA,may,FEMENINO,59,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
54250,NORTE DE SANTANDER,EL TARRA,may,MASCULINO,40,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
54250,NORTE DE SANTANDER,EL TARRA,may,MASCULINO,43,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
54250,NORTE DE SANTANDER,EL TARRA,jul,MASCULINO,36,EMPLEADO PUBLICO,0,0,0,0,0,1,0
54250,NORTE DE SANTANDER,EL TARRA,sep,MASCULINO,27,COMERCIANTE,0,0,0,0,0,0,1
54261,NORTE DE SANTANDER,EL ZULIA,mar,MASCULINO,17,ESTUDIANTE,0,0,1,0,0,0,0
54261,NORTE DE SANTANDER,EL ZULIA,mar,MASCULINO,45,COMERCIANTE,0,1,0,0,0,0,0
54261,NORTE DE SANTANDER,EL ZULIA,mar,MASCULINO,58,COMERCIANTE,0,0,0,0,1,0,0
54261,NORTE DE SANTANDER,EL ZULIA,abr,FEMENINO,41,AMA DE CASA,0,0,0,0,0,0,1
54261,NORTE DE SANTANDER,EL ZULIA,jul,MASCULINO,27,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
54261,NORTE DE SANTANDER,EL ZULIA,ago,MASCULINO,35,COMERCIANTE,0,1,0,0,0,0,0
54261,NORTE DE SANTANDER,EL ZULIA,ago,MASCULINO,47,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
54261,NORTE DE SANTANDER,EL ZULIA,sep,MASCULINO,7,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
54261,NORTE DE SANTANDER,EL ZULIA,sep,MASCULINO,41,COMERCIANTE,0,0,0,1,0,0,0
54261,NORTE DE SANTANDER,EL ZULIA,dic,FEMENINO,3,ESTUDIANTE,0,0,1,0,0,0,0
54261,NORTE DE SANTANDER,EL ZULIA,dic,MASCULINO,36,COMERCIANTE,0,0,0,0,1,0,0
54344,NORTE DE SANTANDER,HACARÍ,abr,MASCULINO,35,AGRICULTOR,0,0,0,0,0,0,1
54385,NORTE DE SANTANDER,LA ESPERANZA,may,MASCULINO,63,COMERCIANTE,0,0,0,0,0,1,0
54398,NORTE DE SANTANDER,LA PLAYA,feb,MASCULINO,57,COMERCIANTE,0,0,0,0,1,0,0
54398,NORTE DE SANTANDER,LA PLAYA,jun,MASCULINO,57,COMERCIANTE,0,0,0,0,1,0,0
54398,NORTE DE SANTANDER,LA PLAYA,oct,MASCULINO,56,EMPLEADO PUBLICO,0,0,0,0,1,0,0
54405,NORTE DE SANTANDER,LOS PATIOS,jun,MASCULINO,-,COMERCIANTE,0,0,1,0,0,0,0
54405,NORTE DE SANTANDER,LOS PATIOS,sep,MASCULINO,30,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
54498,NORTE DE SANTANDER,OCAÑA,feb,MASCULINO,62,COMERCIANTE,0,0,0,0,1,0,0
54498,NORTE DE SANTANDER,OCAÑA,mar,FEMENINO,15,ESTUDIANTE,0,0,0,0,1,0,0
54498,NORTE DE SANTANDER,OCAÑA,mar,MASCULINO,36,AGRICULTOR,0,0,0,1,0,0,0
54498,NORTE DE SANTANDER,OCAÑA,abr,FEMENINO,28,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
54498,NORTE DE SANTANDER,OCAÑA,abr,MASCULINO,48,AGRICULTOR,0,0,0,0,0,1,0
54498,NORTE DE SANTANDER,OCAÑA,may,MASCULINO,21,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
54498,NORTE DE SANTANDER,OCAÑA,may,MASCULINO,48,COMERCIANTE,0,0,0,0,1,0,0
54498,NORTE DE SANTANDER,OCAÑA,jul,MASCULINO,27,COMERCIANTE,0,0,0,0,1,0,0
54498,NORTE DE SANTANDER,OCAÑA,ago,MASCULINO,65,AGRICULTOR,0,0,1,0,0,0,0
54498,NORTE DE SANTANDER,OCAÑA,sep,MASCULINO,39,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
54498,NORTE DE SANTANDER,OCAÑA,oct,MASCULINO,57,GANADERO,0,0,0,0,1,0,0
54498,NORTE DE SANTANDER,OCAÑA,oct,MASCULINO,61,COMERCIANTE,0,0,1,0,0,0,0
54518,NORTE DE SANTANDER,PAMPLONA,may,MASCULINO,56,COMERCIANTE,0,0,0,0,0,0,1
54520,NORTE DE SANTANDER,PAMPLONITA,mar,MASCULINO,31,EMPLEADO POLICIAL,0,0,0,0,0,0,1
54553,NORTE DE SANTANDER,PUERTO SANTANDER,feb,MASCULINO,25,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
54553,NORTE DE SANTANDER,PUERTO SANTANDER,sep,MASCULINO,35,COMERCIANTE,1,0,0,0,0,0,0
54660,NORTE DE SANTANDER,SALAZAR,feb,MASCULINO,57,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
54660,NORTE DE SANTANDER,SALAZAR,may,MASCULINO,57,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
54660,NORTE DE SANTANDER,SALAZAR,jun,FEMENINO,16,ESTUDIANTE,0,0,1,0,0,0,0
54673,NORTE DE SANTANDER,SAN CAYETANO,feb,FEMENINO,48,AMA DE CASA,0,0,0,0,0,1,0
54673,NORTE DE SANTANDER,SAN CAYETANO,mar,MASCULINO,50,GANADERO,0,0,0,0,0,0,1
54720,NORTE DE SANTANDER,SARDINATA,abr,MASCULINO,30,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
54720,NORTE DE SANTANDER,SARDINATA,ago,MASCULINO,19,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
54720,NORTE DE SANTANDER,SARDINATA,nov,MASCULINO,49,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
54800,NORTE DE SANTANDER,TEORAMA,jul,FEMENINO,25,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
54800,NORTE DE SANTANDER,TEORAMA,jul,FEMENINO,44,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
54800,NORTE DE SANTANDER,TEORAMA,jul,FEMENINO,-,EMPLEADO PARTICULAR,2,0,0,0,0,0,0
54800,NORTE DE SANTANDER,TEORAMA,ago,MASCULINO,28,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
54800,NORTE DE SANTANDER,TEORAMA,ago,MASCULINO,45,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
54800,NORTE DE SANTANDER,TEORAMA,ago,MASCULINO,55,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
54810,NORTE DE SANTANDER,TIBÚ,ene,MASCULINO,22,COMERCIANTE,0,0,0,0,0,0,1
54810,NORTE DE SANTANDER,TIBÚ,feb,MASCULINO,10,ESTUDIANTE,0,0,0,0,0,1,0
54810,NORTE DE SANTANDER,TIBÚ,jul,MASCULINO,18,AGRICULTOR,0,0,0,0,0,1,0
54810,NORTE DE SANTANDER,TIBÚ,jul,MASCULINO,28,AGRICULTOR,0,0,0,0,0,1,0
54810,NORTE DE SANTANDER,TIBÚ,ago,MASCULINO,46,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
54810,NORTE DE SANTANDER,TIBÚ,ago,MASCULINO,58,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
54810,NORTE DE SANTANDER,TIBÚ,ago,MASCULINO,64,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
54810,NORTE DE SANTANDER,TIBÚ,nov,MASCULINO,62,PENSIONADO,0,0,0,1,0,0,0
54820,NORTE DE SANTANDER,TOLEDO,mar,MASCULINO,61,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
54820,NORTE DE SANTANDER,TOLEDO,abr,MASCULINO,45,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
54820,NORTE DE SANTANDER,TOLEDO,abr,MASCULINO,59,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
54820,NORTE DE SANTANDER,TOLEDO,abr,MASCULINO,61,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
54820,NORTE DE SANTANDER,TOLEDO,ago,MASCULINO,41,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
54871,NORTE DE SANTANDER,VILLA CARO,abr,MASCULINO,46,COMERCIANTE,0,0,0,0,1,0,0
54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,mar,FEMENINO,46,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
63001,QUINDÍO,ARMENIA (CT),ene,FEMENINO,26,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
63001,QUINDÍO,ARMENIA (CT),abr,MASCULINO,18,ESTUDIANTE,0,1,0,0,0,0,0
63001,QUINDÍO,ARMENIA (CT),jul,MASCULINO,34,COMERCIANTE,0,0,0,1,0,0,0
63001,QUINDÍO,ARMENIA (CT),nov,MASCULINO,31,COMERCIANTE,0,0,0,1,0,0,0
63272,QUINDÍO,FILANDIA,jul,MASCULINO,24,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
63594,QUINDÍO,QUIMBAYA,oct,FEMENINO,20,AMA DE CASA,0,0,0,1,0,0,0
66001,RISARALDA,PEREIRA (CT),ene,MASCULINO,28,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
66001,RISARALDA,PEREIRA (CT),ene,MASCULINO,48,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
66001,RISARALDA,PEREIRA (CT),ene,MASCULINO,67,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
66001,RISARALDA,PEREIRA (CT),feb,MASCULINO,2,ESTUDIANTE,0,0,0,1,0,0,0
66001,RISARALDA,PEREIRA (CT),mar,MASCULINO,30,DESEMPLEADO,0,0,0,1,0,0,0
66001,RISARALDA,PEREIRA (CT),abr,MASCULINO,21,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
66001,RISARALDA,PEREIRA (CT),abr,MASCULINO,49,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
66001,RISARALDA,PEREIRA (CT),abr,MASCULINO,57,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
66001,RISARALDA,PEREIRA (CT),abr,MASCULINO,58,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
66001,RISARALDA,PEREIRA (CT),may,FEMENINO,22,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
66001,RISARALDA,PEREIRA (CT),jun,MASCULINO,19,ESTUDIANTE,0,1,0,0,0,0,0
66001,RISARALDA,PEREIRA (CT),ago,MASCULINO,25,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
66001,RISARALDA,PEREIRA (CT),sep,FEMENINO,0,ESTUDIANTE,0,0,0,0,0,1,0
66001,RISARALDA,PEREIRA (CT),sep,FEMENINO,22,AMA DE CASA,0,0,0,0,0,1,0
66001,RISARALDA,PEREIRA (CT),sep,FEMENINO,68,AMA DE CASA,0,0,0,0,0,1,0
66001,RISARALDA,PEREIRA (CT),sep,MASCULINO,26,DESEMPLEADO,0,0,0,0,0,1,0
66001,RISARALDA,PEREIRA (CT),sep,MASCULINO,38,AGRICULTOR,0,0,0,0,0,1,0
66001,RISARALDA,PEREIRA (CT),sep,MASCULINO,43,AGRICULTOR,0,0,0,0,0,1,0
66001,RISARALDA,PEREIRA (CT),sep,MASCULINO,51,COMERCIANTE,1,0,0,0,0,0,0
66001,RISARALDA,PEREIRA (CT),nov,MASCULINO,17,ESTUDIANTE,0,0,1,0,0,0,0
66001,RISARALDA,PEREIRA (CT),nov,MASCULINO,26,COMERCIANTE,0,0,0,1,0,0,0
66170,RISARALDA,DOSQUEBRADAS,feb,MASCULINO,23,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
66170,RISARALDA,DOSQUEBRADAS,mar,MASCULINO,19,ESTUDIANTE,1,0,0,0,0,0,0
66170,RISARALDA,DOSQUEBRADAS,nov,MASCULINO,17,ESTUDIANTE,0,0,0,1,0,0,0
66572,RISARALDA,PUEBLO RICO,abr,MASCULINO,27,EMPLEADO POLICIAL,0,0,0,0,0,0,1
66572,RISARALDA,PUEBLO RICO,abr,MASCULINO,32,EMPLEADO POLICIAL,0,0,0,0,0,0,1
66572,RISARALDA,PUEBLO RICO,abr,MASCULINO,35,EMPLEADO POLICIAL,0,0,0,0,0,0,1
66682,RISARALDA,SANTA ROSA DE CABAL,may,MASCULINO,74,COMERCIANTE,0,0,0,1,0,0,0
68001,SANTANDER,BUCARAMANGA (CT),ene,MASCULINO,27,GANADERO,1,0,0,0,0,0,0
68001,SANTANDER,BUCARAMANGA (CT),ene,MASCULINO,28,GANADERO,1,0,0,0,0,0,0
68001,SANTANDER,BUCARAMANGA (CT),ene,MASCULINO,65,COMERCIANTE,0,0,0,0,1,0,0
68001,SANTANDER,BUCARAMANGA (CT),jun,MASCULINO,23,ESTUDIANTE,0,1,0,0,0,0,0
68001,SANTANDER,BUCARAMANGA (CT),jul,MASCULINO,54,AGRICULTOR,0,0,0,1,0,0,0
68001,SANTANDER,BUCARAMANGA (CT),nov,FEMENINO,5,ESTUDIANTE,1,0,0,0,0,0,0
68077,SANTANDER,BARBOSA,ene,FEMENINO,68,AMA DE CASA,1,0,0,0,0,0,0
68081,SANTANDER,BARRANCABERMEJA,may,MASCULINO,42,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
68081,SANTANDER,BARRANCABERMEJA,jun,FEMENINO,15,ESTUDIANTE,0,0,0,0,0,0,1
68081,SANTANDER,BARRANCABERMEJA,ago,MASCULINO,29,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
68081,SANTANDER,BARRANCABERMEJA,ago,MASCULINO,34,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
68081,SANTANDER,BARRANCABERMEJA,ago,MASCULINO,38,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
68101,SANTANDER,BOLÍVAR,feb,MASCULINO,13,ESTUDIANTE,1,0,0,0,0,0,0
68101,SANTANDER,BOLÍVAR,abr,MASCULINO,43,GANADERO,0,0,1,0,0,0,0
68190,SANTANDER,CIMITARRA,sep,MASCULINO,46,AGRICULTOR,1,0,0,0,0,0,0
68207,SANTANDER,CONCEPCIÓN,feb,FEMENINO,24,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
68255,SANTANDER,EL PLAYÓN,dic,FEMENINO,48,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
68255,SANTANDER,EL PLAYÓN,dic,MASCULINO,26,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
68307,SANTANDER,GIRÓN,mar,FEMENINO,26,COMERCIANTE,0,0,0,0,1,0,0
68307,SANTANDER,GIRÓN,mar,MASCULINO,29,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
68307,SANTANDER,GIRÓN,may,FEMENINO,20,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
68307,SANTANDER,GIRÓN,may,FEMENINO,21,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
68307,SANTANDER,GIRÓN,may,FEMENINO,27,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
68307,SANTANDER,GIRÓN,may,FEMENINO,31,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
68307,SANTANDER,GIRÓN,may,FEMENINO,34,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
68307,SANTANDER,GIRÓN,may,FEMENINO,43,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
68307,SANTANDER,GIRÓN,may,FEMENINO,46,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
68307,SANTANDER,GIRÓN,may,FEMENINO,48,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
68307,SANTANDER,GIRÓN,jul,MASCULINO,2,ESTUDIANTE,0,0,0,0,0,0,1
68307,SANTANDER,GIRÓN,jul,MASCULINO,4,ESTUDIANTE,0,0,0,0,0,0,1
68307,SANTANDER,GIRÓN,jul,MASCULINO,8,ESTUDIANTE,0,0,0,0,0,0,1
68327,SANTANDER,GÜEPSA,mar,MASCULINO,67,COMERCIANTE,0,0,0,0,1,0,0
68397,SANTANDER,LA PAZ,feb,FEMENINO,20,AMA DE CASA,0,0,0,1,0,0,0
68406,SANTANDER,LEBRIJA,oct,FEMENINO,65,COMERCIANTE,0,0,0,0,0,1,0
68547,SANTANDER,PIEDECUESTA,oct,MASCULINO,22,AGRICULTOR,1,0,0,0,0,0,0
68575,SANTANDER,PUERTO WILCHES,feb,MASCULINO,46,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
68655,SANTANDER,SABANA DE TORRES,may,MASCULINO,43,COMERCIANTE,0,0,0,0,0,1,0
68655,SANTANDER,SABANA DE TORRES,may,MASCULINO,47,GANADERO,1,0,0,0,0,0,0
68655,SANTANDER,SABANA DE TORRES,oct,MASCULINO,54,GANADERO,1,0,0,0,0,0,0
68679,SANTANDER,SAN GIL,may,FEMENINO,19,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
68780,SANTANDER,SURATÁ,abr,MASCULINO,72,AGRICULTOR,0,0,1,0,0,0,0
68780,SANTANDER,SURATÁ,may,MASCULINO,20,AGRICULTOR,1,0,0,0,0,0,0
70001,SUCRE,SINCELEJO (CT),feb,FEMENINO,13,ESTUDIANTE,0,0,0,0,1,0,0
70001,SUCRE,SINCELEJO (CT),jul,MASCULINO,71,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
70215,SUCRE,COROZAL,nov,FEMENINO,4,ESTUDIANTE,0,0,0,1,0,0,0
70235,SUCRE,GALERAS,abr,MASCULINO,28,GANADERO,0,1,0,0,0,0,0
70473,SUCRE,MORROA,oct,MASCULINO,54,GANADERO,0,0,0,0,1,0,0
70670,SUCRE,SAMPUÉS,dic,FEMENINO,1,NO REPORTA,1,0,0,0,0,0,0
70713,SUCRE,SAN ONOFRE,abr,MASCULINO,65,AGRICULTOR,1,0,0,0,0,0,0
73001,TOLIMA,IBAGUÉ (CT),feb,FEMENINO,14,ESTUDIANTE,0,0,1,0,0,0,0
73001,TOLIMA,IBAGUÉ (CT),mar,FEMENINO,11,ESTUDIANTE,0,0,0,1,0,0,0
73001,TOLIMA,IBAGUÉ (CT),mar,FEMENINO,19,ESTUDIANTE,0,0,1,0,0,0,0
73001,TOLIMA,IBAGUÉ (CT),abr,FEMENINO,15,ESTUDIANTE,0,0,0,0,1,0,0
73001,TOLIMA,IBAGUÉ (CT),may,FEMENINO,16,ESTUDIANTE,0,0,0,0,0,1,0
73001,TOLIMA,IBAGUÉ (CT),may,FEMENINO,18,ESTUDIANTE,0,0,0,0,0,1,0
73001,TOLIMA,IBAGUÉ (CT),may,FEMENINO,34,EDUCADOR,0,0,0,0,1,0,0
73001,TOLIMA,IBAGUÉ (CT),may,MASCULINO,20,ESTUDIANTE,0,0,0,0,0,1,0
73001,TOLIMA,IBAGUÉ (CT),may,MASCULINO,21,ESTUDIANTE,0,0,0,0,0,1,0
73001,TOLIMA,IBAGUÉ (CT),may,MASCULINO,22,ESTUDIANTE,0,0,0,0,0,1,0
73001,TOLIMA,IBAGUÉ (CT),may,MASCULINO,-,COMERCIANTE,1,0,0,0,0,0,0
73001,TOLIMA,IBAGUÉ (CT),jun,FEMENINO,13,ESTUDIANTE,0,1,0,0,0,0,0
73001,TOLIMA,IBAGUÉ (CT),jul,FEMENINO,20,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
73001,TOLIMA,IBAGUÉ (CT),ago,MASCULINO,27,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
73001,TOLIMA,IBAGUÉ (CT),ago,MASCULINO,39,COMERCIANTE,0,0,0,0,0,1,0
73001,TOLIMA,IBAGUÉ (CT),sep,FEMENINO,14,ESTUDIANTE,0,0,0,0,0,1,0
73001,TOLIMA,IBAGUÉ (CT),sep,MASCULINO,40,COMERCIANTE,0,0,0,0,1,0,0
73001,TOLIMA,IBAGUÉ (CT),sep,MASCULINO,52,COMERCIANTE,0,0,0,0,1,0,0
73001,TOLIMA,IBAGUÉ (CT),nov,FEMENINO,9,ESTUDIANTE,0,0,1,0,0,0,0
73001,TOLIMA,IBAGUÉ (CT),nov,MASCULINO,24,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
73001,TOLIMA,IBAGUÉ (CT),nov,MASCULINO,31,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
73001,TOLIMA,IBAGUÉ (CT),dic,MASCULINO,27,ESTUDIANTE,0,0,0,0,0,1,0
73001,TOLIMA,IBAGUÉ (CT),dic,MASCULINO,88,PENSIONADO,1,0,0,0,0,0,0
73026,TOLIMA,ALVARADO,jul,MASCULINO,31,COMERCIANTE,0,0,0,0,1,0,0
73030,TOLIMA,AMBALEMA,jun,FEMENINO,9,ESTUDIANTE,0,0,1,0,0,0,0
73030,TOLIMA,AMBALEMA,jun,MASCULINO,24,AGRICULTOR,0,0,0,0,1,0,0
73030,TOLIMA,AMBALEMA,jun,MASCULINO,33,AGRICULTOR,0,0,0,0,1,0,0
73043,TOLIMA,ANZOÁTEGUI,ene,MASCULINO,35,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
73043,TOLIMA,ANZOÁTEGUI,sep,MASCULINO,13,ESTUDIANTE,1,0,0,0,0,0,0
73124,TOLIMA,CAJAMARCA,may,FEMENINO,8,ESTUDIANTE,0,0,1,0,0,0,0
73148,TOLIMA,CARMEN DE APICALÁ,jul,MASCULINO,33,EDUCADOR,0,0,0,1,0,0,0
73148,TOLIMA,CARMEN DE APICALÁ,oct,MASCULINO,60,COMERCIANTE,0,0,0,0,1,0,0
73168,TOLIMA,CHAPARRAL,abr,FEMENINO,22,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
73168,TOLIMA,CHAPARRAL,may,MASCULINO,23,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
73168,TOLIMA,CHAPARRAL,may,MASCULINO,33,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
73168,TOLIMA,CHAPARRAL,nov,MASCULINO,30,AGRICULTOR,0,0,0,0,0,0,1
73168,TOLIMA,CHAPARRAL,dic,MASCULINO,30,EMPLEADO POLICIAL,1,0,0,0,0,0,0
73217,TOLIMA,COYAIMA,abr,MASCULINO,30,AGRICULTOR,0,1,0,0,0,0,0
73268,TOLIMA,ESPINAL,abr,MASCULINO,64,COMERCIANTE,0,1,0,0,0,0,0
73268,TOLIMA,ESPINAL,jun,FEMENINO,10,ESTUDIANTE,0,0,0,0,1,0,0
73268,TOLIMA,ESPINAL,ago,MASCULINO,46,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
73268,TOLIMA,ESPINAL,oct,MASCULINO,40,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
73268,TOLIMA,ESPINAL,oct,MASCULINO,54,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
73268,TOLIMA,ESPINAL,nov,MASCULINO,33,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
73275,TOLIMA,FLANDES,ene,FEMENINO,9,ESTUDIANTE,0,0,0,0,1,0,0
73275,TOLIMA,FLANDES,ene,MASCULINO,17,ESTUDIANTE,0,0,0,0,1,0,0
73275,TOLIMA,FLANDES,ene,MASCULINO,34,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
73275,TOLIMA,FLANDES,ene,MASCULINO,37,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
73275,TOLIMA,FLANDES,ene,MASCULINO,44,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
73319,TOLIMA,GUAMO,feb,FEMENINO,63,EDUCADOR,0,0,0,0,1,0,0
73319,TOLIMA,GUAMO,feb,MASCULINO,45,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
73319,TOLIMA,GUAMO,feb,MASCULINO,65,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
73319,TOLIMA,GUAMO,abr,FEMENINO,20,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
73319,TOLIMA,GUAMO,jul,FEMENINO,11,ESTUDIANTE,0,1,0,0,0,0,0
73319,TOLIMA,GUAMO,ago,FEMENINO,25,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
73319,TOLIMA,GUAMO,oct,MASCULINO,69,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
73352,TOLIMA,ICONONZO,abr,FEMENINO,51,AGRICULTOR,0,0,0,0,1,0,0
73352,TOLIMA,ICONONZO,abr,MASCULINO,51,AGRICULTOR,0,0,0,0,1,0,0
73408,TOLIMA,LÉRIDA,nov,FEMENINO,10,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
73411,TOLIMA,LÍBANO,ene,MASCULINO,-,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
73411,TOLIMA,LÍBANO,mar,MASCULINO,19,ESTUDIANTE,0,0,0,0,0,1,0
73411,TOLIMA,LÍBANO,mar,MASCULINO,20,COMERCIANTE,0,0,0,0,0,1,0
73411,TOLIMA,LÍBANO,mar,MASCULINO,57,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
73449,TOLIMA,MELGAR,may,FEMENINO,51,COMERCIANTE,0,0,0,0,1,0,0
73449,TOLIMA,MELGAR,sep,MASCULINO,45,AGRICULTOR,0,0,1,0,0,0,0
73461,TOLIMA,MURILLO,feb,MASCULINO,81,AGRICULTOR,1,0,0,0,0,0,0
73555,TOLIMA,PLANADAS,ago,MASCULINO,21,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
73563,TOLIMA,PRADO,feb,FEMENINO,14,ESTUDIANTE,0,0,1,0,0,0,0
73563,TOLIMA,PRADO,oct,MASCULINO,73,GANADERO,0,0,1,0,0,0,0
73616,TOLIMA,RIOBLANCO,may,MASCULINO,20,AGRICULTOR,0,0,0,0,1,0,0
73616,TOLIMA,RIOBLANCO,jun,FEMENINO,65,COMERCIANTE,0,0,0,1,0,0,0
73624,TOLIMA,ROVIRA,ene,FEMENINO,21,COMERCIANTE,0,0,1,0,0,0,0
73624,TOLIMA,ROVIRA,jul,FEMENINO,36,AMA DE CASA,0,0,0,0,1,0,0
73624,TOLIMA,ROVIRA,jul,FEMENINO,84,AMA DE CASA,0,0,0,0,1,0,0
73624,TOLIMA,ROVIRA,jul,MASCULINO,44,AGRICULTOR,0,0,0,0,2,0,0
73624,TOLIMA,ROVIRA,jul,MASCULINO,54,AGRICULTOR,0,0,0,0,1,0,0
73624,TOLIMA,ROVIRA,dic,MASCULINO,8,ESTUDIANTE,0,0,0,0,1,0,0
73624,TOLIMA,ROVIRA,dic,MASCULINO,10,ESTUDIANTE,0,0,0,0,1,0,0
73861,TOLIMA,VENADILLO,sep,FEMENINO,33,AMA DE CASA,0,0,0,0,0,1,0
73861,TOLIMA,VENADILLO,nov,MASCULINO,74,NO REPORTA,0,0,0,0,1,0,0
76001,VALLE,CALI (CT),ene,FEMENINO,5,ESTUDIANTE,0,0,0,0,0,0,1
76001,VALLE,CALI (CT),ene,FEMENINO,9,ESTUDIANTE,0,0,0,0,0,0,1
76001,VALLE,CALI (CT),ene,FEMENINO,17,ESTUDIANTE,0,0,0,0,0,0,1
76001,VALLE,CALI (CT),ene,FEMENINO,45,DESEMPLEADO,0,0,0,0,0,0,1
